Sample	posterior	likelihood	prior	treeLikelihood.H3N2	structuredCoalescent.t:H3N2	Ne.Hong_Kong	Ne.New_York	Ne.New_Zealand	b_migration.Hong_Kong_to_New_York	b_migration.Hong_Kong_to_New_Zealand	b_migration.New_York_to_Hong_Kong	b_migration.New_York_to_New_Zealand	b_migration.New_Zealand_to_Hong_Kong	b_migration.New_Zealand_to_New_York	clockRate.c:H3N2	kappa.s:H3N2	gammaShape.s:H3N2
1782500	-1942.1035452257256	-1907.6385882596585	-34.464956966067206	-1907.6385882596585	-31.476216772019757	0.443836	2.395268	0.331014	0.307742	1.391501	0.659954	0.666542	0.021476	1.284826	0.005069684613159255	6.149279253297778	0.4986384679533991
1785000	-1939.02208114933	-1902.996655042496	-36.025426106834026	-1902.996655042496	-33.47668218872404	1.195769	0.656251	0.458969	1.750259	0.088649	0.777846	0.071786	0.281521	0.790037	0.004831003465340392	5.423687235386014	0.5229471666509348
1787500	-1954.0965409857554	-1916.9414223164922	-37.155118669263175	-1916.9414223164922	-34.20266348266094	0.848600	1.538773	0.513711	0.331459	0.743306	1.695606	0.498403	0.156942	1.018013	0.005079768863452981	5.423687235386014	0.810690837701215
1790000	-1938.2014484275987	-1905.6509846117556	-32.55046381584312	-1905.6509846117556	-31.127608963527933	0.496046	1.893727	0.351918	0.761728	0.040065	1.296471	0.054547	0.260963	0.854593	0.0049902488700413914	5.423687235386014	0.810690837701215
1792500	-1938.5166005914587	-1901.828887327368	-36.687713264090604	-1901.828887327368	-32.236952548297616	0.467204	4.000483	0.461719	0.674410	0.075060	2.054461	0.185152	1.010647	0.729611	0.004965970520909088	5.423687235386014	0.810690837701215
1795000	-1941.7944212649682	-1902.9124826989791	-38.881938565989024	-1902.9124826989791	-35.04418729680794	0.370635	2.005356	0.574074	1.286447	0.231006	2.229180	0.223526	0.661751	0.850117	0.004966200883996376	5.423687235386014	0.810690837701215
1797500	-1943.4200160336447	-1908.4925104549736	-34.9275055786712	-1908.4925104549736	-27.16698987799698	0.553879	6.715029	0.383893	1.318397	1.593227	2.310537	0.186178	0.466114	0.668780	0.005055385776768319	5.423687235386014	0.810690837701215
1800000	-1946.031731776027	-1908.9812950753608	-37.050436700666374	-1908.9812950753608	-29.644828223499037	0.667928	4.217135	0.395834	1.756057	0.697983	3.936443	0.736318	0.537816	0.206274	0.0049834290670252145	5.423687235386014	0.4147356570374786
1802500	-1940.8145011683678	-1911.2886371414095	-29.525864026958242	-1911.2886371414095	-27.099112691983564	0.251365	1.605135	0.389814	1.504257	0.258663	1.864524	0.403240	0.290098	0.607161	0.0050458286128943685	4.843706494328847	0.4424580109397452
1805000	-1946.33259169675	-1908.5694056008983	-37.76318609585154	-1908.5694056008983	-32.48991958630515	0.373187	2.718666	0.376734	0.403022	1.171269	1.494012	0.394159	0.081547	0.216663	0.005235357181363055	6.057046112030773	0.6281325157217675
1807500	-1934.846906852255	-1904.6714145707488	-30.17549228150631	-1904.6714145707488	-29.813848138972286	0.519082	0.660439	1.582819	0.112220	0.394282	1.739524	0.029944	0.156695	0.359924	0.004985948913554045	4.308371511586042	0.6281325157217675
1810000	-1931.852016200547	-1898.9550016728926	-32.89701452765429	-1898.9550016728926	-28.45832543333782	0.800993	0.831532	0.284986	1.010704	0.208864	3.839880	0.167456	0.031673	1.456173	0.00491023600591997	5.70646493067318	0.6281325157217675
1812500	-1943.9654179299196	-1905.6364618663038	-38.32895606361589	-1905.6364618663038	-35.26255393138175	0.148612	0.756692	1.193320	1.959654	0.249626	0.571175	0.453793	0.012252	1.286652	0.005061589488820038	7.054684448267139	0.6281325157217675
1815000	-1956.01185843426	-1909.7702222170212	-46.241636217238785	-1909.7702222170212	-42.126551150416546	0.883768	0.457856	1.768000	0.940406	0.413770	3.384923	0.031254	0.001429	1.178296	0.004975651384713655	5.112989418649797	0.6281325157217675
1817500	-1949.6154892524626	-1916.0083880907446	-33.60710116171802	-1916.0083880907446	-32.71535456642749	1.324047	0.264144	0.831696	0.598702	0.495531	0.818508	0.439279	0.527175	0.137535	0.004975133085839021	5.641790148858818	0.6281325157217675
1820000	-1947.031023554769	-1904.8697216197506	-42.16130193501833	-1904.8697216197506	-38.02014021057373	0.765420	1.255048	0.708090	2.766258	0.776993	0.248650	0.159391	0.888658	0.966248	0.005105715953695528	5.641790148858818	0.53207806265351
1822500	-1947.2376024345538	-1909.4199640964107	-37.817638338143006	-1909.4199640964107	-34.47579838638771	1.609524	0.368314	0.743395	2.780161	0.016512	0.677626	0.819765	0.338256	0.024042	0.0050734082461917265	7.618941051957197	0.6013633565544712
1825000	-1954.525692374176	-1909.4703908064528	-45.05530156772339	-1909.4703908064528	-37.71464936207197	1.102341	0.492713	0.183591	1.448065	0.572299	2.668098	0.583986	3.808367	0.001987	0.005028639375738783	7.618941051957197	0.852390922997865
1827500	-1945.6875853169336	-1906.879614056656	-38.80797126027757	-1906.879614056656	-31.642660585454806	1.732640	0.386806	0.153271	1.737260	0.085424	1.440468	0.408760	3.525509	0.013266	0.005082948693365989	7.618941051957197	1.5473044881666784
1830000	-1946.2379479940441	-1908.861271974653	-37.3766760193911	-1908.861271974653	-28.424463082098164	2.789696	0.350162	0.312978	1.612332	0.301502	2.138201	1.152333	2.559734	0.126514	0.0051392674084601445	7.618941051957197	1.5473044881666784
1832500	-1959.068794939194	-1911.6873916973054	-47.381403241888606	-1911.6873916973054	-41.41699276288539	1.260810	0.431158	1.306989	2.880800	1.291660	1.138382	0.544847	0.183913	0.603933	0.005025801676321392	6.264752001399082	1.5473044881666784
1835000	-1943.908162711428	-1905.267747886076	-38.640414825352124	-1905.267747886076	-34.575724612122194	1.804081	0.248020	1.648798	1.671143	0.083219	0.959523	0.986116	0.986179	0.238626	0.004956337678983452	5.88701113236437	0.5063178754672372
1837500	-1934.2738282844743	-1899.7442388697732	-34.529589414701235	-1899.7442388697732	-34.242591321796894	0.593785	0.686213	0.879964	1.448641	0.590364	0.265728	0.190806	0.454359	0.448792	0.004938964613306733	5.066024446502912	0.1587224540107568
1840000	-1936.8419131732965	-1905.0097346444697	-31.83217852882661	-1905.0097346444697	-29.467812983346633	0.595936	2.457549	0.176514	1.080563	0.636783	0.748131	0.282938	0.453242	0.083612	0.004871332774910711	5.197598566561621	0.17179514641419577
1842500	-1941.8228490282859	-1907.4120759417524	-34.41077308653349	-1907.4120759417524	-30.87592267677096	0.298003	1.744998	0.365426	1.083223	0.424007	0.120329	1.854714	0.141618	1.571361	0.004991294583196562	7.73372969894143	0.5989298649358233
1845000	-1947.319873144941	-1904.7133149244844	-42.60655822045671	-1904.7133149244844	-35.9707704697366	0.607545	1.716662	0.492714	0.592629	1.974604	0.449357	1.854714	0.197737	3.547192	0.005021806698347218	7.73372969894143	0.13794034858805834
1847500	-1943.0523310553062	-1908.205466957178	-34.84686409812818	-1908.205466957178	-35.748144934863	0.710410	0.426195	0.717169	0.134836	1.055587	0.288929	0.855919	0.017672	0.190110	0.005054502519003451	4.939879087905428	0.13794034858805834
1850000	-1939.6920264652413	-1909.3116337354445	-30.380392729796867	-1909.3116337354445	-28.679182056565107	0.404238	2.883351	0.165348	0.083278	0.413101	1.345032	0.855919	0.295682	0.348435	0.004915907044531962	3.859786190012658	0.06488881239987745
1852500	-1941.1617268089776	-1914.4233824114428	-26.738344397534842	-1914.4233824114428	-26.42446888535089	0.519080	0.837011	0.489363	0.260466	0.600469	1.143694	0.354797	0.856658	0.851136	0.005065147376782548	3.859786190012658	0.09910813218749774
1855000	-1949.4895279962643	-1908.233661384779	-41.25586661148542	-1908.233661384779	-34.99853901305042	0.655019	5.163978	0.439826	0.042096	0.475446	1.000923	0.499069	0.082006	0.927465	0.004755042904563084	7.268606670737615	0.1578227174293054
1857500	-1945.0661320931222	-1910.399454889124	-34.66667720399823	-1910.399454889124	-32.71932294110132	0.313428	0.931699	1.271150	0.101066	0.071495	0.966585	0.724903	0.575528	0.033940	0.005175906041859236	7.268606670737615	0.3127724960009372
1860000	-1946.7313197196534	-1910.4796081882464	-36.251711531406926	-1910.4796081882464	-34.83930653483875	0.703337	0.622434	0.341251	0.136822	0.455337	0.654605	0.605981	2.378251	0.019738	0.005044083009005097	7.268606670737615	0.3127724960009372
1862500	-1942.5705846390767	-1899.2728071793435	-43.2977774597331	-1899.2728071793435	-33.87590579899826	0.714585	6.842838	1.103944	0.424907	0.784897	2.465660	1.328911	2.198921	0.141038	0.004924001568893771	7.268606670737615	0.2913726035219254
1865000	-1957.7303585564941	-1910.277595657141	-47.45276289935311	-1910.277595657141	-34.565918234842876	1.087834	4.152384	0.236820	7.031968	0.890361	1.432466	1.384652	1.025011	0.316584	0.005112217503585824	7.234136274171689	0.16142307517365223
1867500	-1954.6941785087963	-1909.6877229693478	-45.00645553944859	-1909.6877229693478	-37.978226186849184	0.296668	0.786061	1.000556	6.946764	0.264972	0.153269	1.071118	0.763346	0.053981	0.004925395285692018	7.827585645614545	0.16142307517365223
1870000	-1947.5994131161965	-1903.992502545347	-43.606910570849536	-1903.992502545347	-37.230832371651616	2.068387	0.576308	1.513093	3.344925	0.167511	0.795754	1.088423	1.183142	0.203183	0.004999268408125144	7.827585645614545	0.4784675734594902
1872500	-1946.3863325028235	-1903.9971902814557	-42.38914222136785	-1903.9971902814557	-35.873025024245344	3.157432	0.508243	1.048526	1.464124	0.770634	0.993804	0.517186	1.249833	0.793701	0.004879199130188358	7.07911220111814	0.7279163656822774
1875000	-1944.1747671684402	-1902.3073186022225	-41.867448566217746	-1902.3073186022225	-36.40884352061384	1.599997	0.544433	1.332102	2.635805	0.469870	0.186267	1.725392	1.456304	0.334726	0.004885536836485976	4.040968792767499	0.45571245168038127
1877500	-1938.6421749100857	-1908.140609793816	-30.50156511626964	-1908.140609793816	-26.83238017493029	5.181396	0.220636	0.127321	1.728396	0.090791	0.388941	0.125741	0.769310	0.463942	0.004957316397746118	4.040968792767499	0.2648832894213017
1880000	-1949.3272242308726	-1911.925476999932	-37.40174723094049	-1911.925476999932	-33.16702006804991	4.194061	0.348785	0.445910	1.686111	0.304476	1.366450	0.498620	1.109909	0.557348	0.004969081427803482	3.7729591734792014	0.21296710174147257
1882500	-1943.691170766734	-1905.0633901378455	-38.62778062888867	-1905.0633901378455	-35.6578651869454	1.342798	0.439556	2.283759	1.782548	0.317115	0.850279	0.733362	0.343471	0.594881	0.0049920304751363016	4.226674748800768	0.21296710174147257
1885000	-1941.0369648785618	-1903.5775821116226	-37.45938276693923	-1903.5775821116226	-36.999783060899865	0.552239	1.959723	0.530411	0.245695	0.536365	1.011176	0.708969	0.244612	0.333425	0.005011439733338658	4.226674748800768	0.21296710174147257
1887500	-1961.7748506492253	-1921.5593743123363	-40.215476336888855	-1921.5593743123363	-36.52661185327879	0.495633	1.957793	1.184697	0.295124	0.109453	0.166092	1.571978	0.831639	1.383081	0.005105021615337758	7.388940799207465	0.22678555897639602
1890000	-1948.414080854763	-1908.4661034414912	-39.947977413271616	-1908.4661034414912	-32.415683369241606	0.377110	0.665287	1.174889	1.082254	0.102564	4.452452	3.219913	0.427294	0.298836	0.004853288308983009	4.287767145025477	0.39305603394769745
1892500	-1940.032071026314	-1904.1468231659612	-35.88524786035278	-1904.1468231659612	-30.684375079616313	6.710478	0.326433	0.595903	2.025319	0.697364	0.076834	0.649770	0.589429	0.011831	0.00485977143327784	4.287767145025477	0.19827887910786968
1895000	-1934.497048815044	-1906.4884904983373	-28.008558316706733	-1906.4884904983373	-24.481025688057844	0.497752	0.511753	0.484415	2.638894	0.679233	0.310961	0.280504	1.305115	0.217280	0.004853249935867361	7.463334439506516	0.43678512748728304
1897500	-1935.2564990910557	-1903.5289636230282	-31.727535468027583	-1903.5289636230282	-29.88636162699906	0.980579	0.493419	0.506691	2.252631	0.316143	1.314835	0.262634	0.812325	0.379626	0.004998198973768288	3.8398187468306673	0.43678512748728304
1900000	-1937.2128458540046	-1903.369292386428	-33.84355346757659	-1903.369292386428	-32.48339653902854	0.417284	0.669674	1.271628	1.388345	0.281782	1.307175	0.231322	0.333130	0.869877	0.005035807302541492	3.8398187468306673	0.43678512748728304
1902500	-1945.0450906998312	-1904.3111140879755	-40.733976611855795	-1904.3111140879755	-37.86714256015754	1.125592	1.141636	0.402807	2.740146	0.368861	0.918696	0.077036	0.274378	0.868643	0.0049611120325770185	4.463576148425094	0.5906466781040499
1905000	-1935.7839776412654	-1899.6383071014727	-36.14567053979263	-1899.6383071014727	-31.8027183668093	0.336325	1.618250	0.217256	1.481392	0.842176	0.685298	0.261028	0.902019	2.237561	0.004908264654059288	4.463576148425094	0.5906466781040499
1907500	-1947.899178635315	-1913.5642145927434	-34.33496404257163	-1913.5642145927434	-32.540547502715214	0.974648	0.648608	1.683688	0.577304	0.231619	0.789339	0.419232	0.488470	0.974817	0.004929473931781849	4.463576148425094	0.5906466781040499
1910000	-1945.1889912535134	-1908.4621691124735	-36.72682214104008	-1908.4621691124735	-36.031015007868014	0.962039	0.633619	0.621145	0.823760	0.411378	0.009310	0.480310	0.471323	1.363865	0.004951829419646557	4.463576148425094	0.5906466781040499
1912500	-1941.0057579891422	-1905.9865230662363	-35.01923492290608	-1905.9865230662363	-33.01429017011476	0.554172	1.337130	0.141850	0.146132	0.237711	0.085842	1.697975	0.181920	1.005487	0.005148897763375952	5.010729801228206	0.3318320570222946
1915000	-1944.068988511989	-1905.4001805240737	-38.668807987915216	-1905.4001805240737	-31.004406853697155	0.541683	2.280897	0.757321	0.547487	0.079962	1.671138	3.692025	0.433666	0.232508	0.004761799701651895	5.010729801228206	0.3318320570222946
1917500	-1945.3240398442515	-1908.5272273525904	-36.79681249166116	-1908.5272273525904	-33.916651531093926	0.389767	0.722704	0.284948	0.271495	0.247042	1.512254	1.443664	0.619344	2.216716	0.004947698617886247	5.010729801228206	0.3318320570222946
1920000	-1941.6492623782094	-1905.1905096993942	-36.45875267881524	-1905.1905096993942	-33.241337329944905	0.575388	0.683748	0.676567	0.031061	0.405310	1.136070	1.417990	2.711317	0.866335	0.004995548065495789	5.010729801228206	0.3318320570222946
1922500	-1945.1855302951221	-1908.7562073130655	-36.429322982056746	-1908.7562073130655	-32.66425448829939	0.815260	1.327958	0.227921	0.016599	0.455342	0.292494	2.324340	3.045780	0.361759	0.005001700986947407	4.22389135998858	0.40310591715072946
1925000	-1949.2494080338045	-1912.07477551362	-37.17463252018459	-1912.07477551362	-31.06299435045379	0.969605	0.639399	0.627175	0.003602	0.865137	1.806742	2.776200	1.607799	2.344360	0.0049715478285437134	4.756976051379163	0.1353151455776607
1927500	-1961.8125930974036	-1917.0486580108031	-44.76393508660051	-1917.0486580108031	-39.84802290415175	0.509101	0.578026	0.681541	0.000576	1.219697	1.272088	2.725656	0.850704	0.999462	0.004826406316758214	4.756976051379163	0.22870350406417048
1930000	-1945.797497560655	-1909.005235234093	-36.79226232656206	-1909.005235234093	-34.5608507482458	1.306902	0.419435	0.725662	0.012723	0.152598	2.184500	1.533216	0.978079	0.079552	0.004983853620743024	5.400714167617186	0.29003415542095157
1932500	-1949.1197406519373	-1917.913045344982	-31.20669530695534	-1917.913045344982	-28.112551988707516	0.534580	1.367575	0.415892	0.125745	0.093210	1.514450	1.241966	0.171147	1.565238	0.0050561056491319496	10.23370083448241	0.29003415542095157
1935000	-1951.8181860111704	-1904.2080230044066	-47.61016300676371	-1904.2080230044066	-40.680183309370825	0.308802	0.832600	1.606656	1.160948	0.474290	1.322367	3.644737	0.437843	0.317865	0.004773959195379025	3.236421259815084	0.29003415542095157
1937500	-1956.2977822398261	-1912.099955402052	-44.197826837774	-1912.099955402052	-39.17291020170773	1.220499	2.073911	1.394158	0.280526	0.184900	1.934326	1.972897	0.043010	0.628472	0.004875289266695264	4.911371639797267	0.29003415542095157
1940000	-1944.1073106355059	-1903.0538441646606	-41.053466470845215	-1903.0538441646606	-36.60442913116381	1.303437	1.283947	0.505719	1.134559	0.031953	3.645727	0.083460	0.037767	1.684178	0.004945420450749716	4.911371639797267	0.23949387291405905
1942500	-1955.8739336232006	-1910.105267557345	-45.76866606585544	-1910.105267557345	-36.60605242886056	2.511987	4.555857	0.444059	0.749337	0.040915	4.053123	0.196984	0.325342	0.725748	0.005199574616535685	4.911371639797267	0.23949387291405905
1945000	-1939.2544000609612	-1906.3182634180077	-32.93613664295347	-1906.3182634180077	-29.025592864171205	0.661812	1.551445	0.526638	0.892060	0.394858	2.658935	0.774394	1.062986	0.163797	0.004951570334611904	7.143143254541149	0.20148814136106594
1947500	-1935.3625502363768	-1906.015473802741	-29.347076433635777	-1906.015473802741	-26.33005120041385	0.555156	1.472676	0.390707	0.486116	0.374331	2.044282	0.626792	0.755226	1.097179	0.0050165091248313715	7.143143254541149	0.1986458722475778
1950000	-1936.9440850129176	-1905.9704494073212	-30.97363560559645	-1905.9704494073212	-30.22690870600407	0.402833	1.517795	0.309649	0.049951	0.302298	0.491901	0.108807	1.120351	1.707153	0.005031050042371431	2.9214376807593663	0.7135515896156975
1952500	-1951.0124171596794	-1913.1395383292297	-37.87287883044974	-1913.1395383292297	-32.62542706229871	1.045723	2.017735	0.506241	0.463375	0.186094	1.815807	0.033712	2.390027	0.689593	0.004952649372554071	3.2538890656686417	2.214010468242271
1955000	-1950.8475369555963	-1914.013929004396	-36.833607951200406	-1914.013929004396	-32.15883886278904	0.371698	1.701779	0.261946	0.489241	0.054614	0.767904	0.996680	0.098250	2.444454	0.0049225515194163535	5.91713535724392	2.214010468242271
1957500	-1959.2981047088347	-1910.7414071831477	-48.55669752568711	-1910.7414071831477	-42.99850849279207	0.179423	0.818814	1.155506	0.842210	0.598385	1.493169	1.007510	0.255232	1.141334	0.005106579273014158	6.4294559051644065	2.214010468242271
1960000	-1944.811734551321	-1901.0390593320344	-43.77267521928667	-1901.0390593320344	-34.107034285122666	0.393865	2.987783	0.811530	1.002355	0.607554	1.444765	1.219752	0.818077	0.384218	0.004699927935852832	8.385003950506405	0.5379448428288719
